block_timestamp,transaction_hash,chainId,chainName,rootBundleId,leafId,l2TokenAddress,l2TokenNameAddress,refundAddress,refundAmount,refundAmountConverted,amountToReturn,AmountConvertedToReturn,deferredRefunds,caller
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,Arbitrum,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,3039896056,3039.896056,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,Arbitrum,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,1035513149,1035.513149,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,Arbitrum,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0xfc0a7211882391717cedf446889af99ca4168093,589028890,589.02889,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,Arbitrum,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,100580917,100.580917,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,Arbitrum,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x15652636f3898f550b257b89926d5566821c32e1,81830013,81.830013,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,Arbitrum,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,7000000,7.0,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,29,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,0x15652636f3898f550b257b89926d5566821c32e1,129796,0.00129796,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,29,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,3441,3.441e-05,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,33,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,28048424539,28048.424539,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,33,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,1372271914,1372.271914,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,33,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,407270000,407.27,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,33,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT,0x15652636f3898f550b257b89926d5566821c32e1,52000000,52.0,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,854542037041543096,0.8545420370415431,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,0xcad97616f91872c02ba3553db315db4015cbe850,254245409953649510,0.2542454099536495,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,22794165983654485,0.022794165983654482,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,0x15652636f3898f550b257b89926d5566821c32e1,18995199997754469,0.018995199997754467,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,517010554005478,0.000517010554005478,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0xcad97616f91872c02ba3553db315db4015cbe850,46134788488,46134.788488,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,15512883858,15512.883858,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,1619331990,1619.33199,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,826517093,826.517093,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,427786520,427.78652,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,318036263,318.036263,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x15652636f3898f550b257b89926d5566821c32e1,100000000,100.0,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0xfc0a7211882391717cedf446889af99ca4168093,18000000,18.0,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x3d7dc36aa2b542ad239012730dfdb23f03d75be9,3112821,3.112821,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,Arbitrum,15856,32,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,DAI,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,11724420041872573752,11.724420041872575,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0xcad97616f91872c02ba3553db315db4015cbe850,29829605753,29829.605753,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,11230580650,11230.58065,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,2256754133,2256.754133,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,1533238741,1533.238741,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,1494902621,1494.902621,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,128105701,128.105701,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x15652636f3898f550b257b89926d5566821c32e1,7670395,7.670395,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0xfc0a7211882391717cedf446889af99ca4168093,7000000,7.0,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,37,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,4750919582,4750.919582,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,37,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,1304954957,1304.954957,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,37,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT,0x95b4298680f9418f7e32155ea7069ade25caf5f1,720007218,720.007218,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,Arbitrum,15855,37,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,514375761,514.375761,0,0.0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
