token_symbol,timestamp,price_usd
BAL,2026-01-04 12:01:30.436000+00:00,0.5962655359905469
BAL,2026-01-04 13:00:09.849000+00:00,0.5978705830607282
BAL,2026-01-04 14:01:22.917000+00:00,0.5994156456644992
BAL,2026-01-04 15:01:36.895000+00:00,0.60150130944484
BAL,2026-01-04 16:01:11.494000+00:00,0.5904048471209199
BAL,2026-01-04 17:00:19.372000+00:00,0.5865152828366548
BAL,2026-01-04 18:00:42.859000+00:00,0.5909090037630594
BAL,2026-01-04 19:01:52.339000+00:00,0.5895772831017951
BAL,2026-01-04 20:01:25.688000+00:00,0.5908563301546551
BAL,2026-01-04 21:01:22.320000+00:00,0.5960951981742061
BAL,2026-01-04 22:01:33.262000+00:00,0.5857079808803195
BAL,2026-01-04 23:01:38.729000+00:00,0.5829723667220993
BAL,2026-01-05 00:01:45.938000+00:00,0.575160452087873
BAL,2026-01-05 01:01:19.332000+00:00,0.5756954955588941
BAL,2026-01-05 02:01:27.285000+00:00,0.5750600492116922
BAL,2026-01-05 03:01:59.340000+00:00,0.57190309402765
BAL,2026-01-05 04:02:19.287000+00:00,0.5649725236345019
BAL,2026-01-05 05:02:03.008000+00:00,0.5609802274467544
BAL,2026-01-05 06:02:03.291000+00:00,0.5517640003668338
BAL,2026-01-05 07:01:55.631000+00:00,0.5490779912212299
BAL,2026-01-05 08:02:28.302000+00:00,0.5548436557183631
BAL,2026-01-05 09:00:55.004000+00:00,0.5589915577861151
BAL,2026-01-05 10:00:58.586000+00:00,0.5547463720811239
BAL,2026-01-05 11:04:00.918000+00:00,0.5561313240485698
BAL,2026-01-05 12:03:27.439000+00:00,0.5563900160204421
BAL,2026-01-05 13:03:32.365000+00:00,0.556493117547366
BAL,2026-01-05 14:01:21.819000+00:00,0.5600158097549675
BAL,2026-01-05 15:04:19.732000+00:00,0.5568952607355754
BAL,2026-01-05 16:03:30.080000+00:00,0.5621148512847741
BAL,2026-01-05 17:04:14.594000+00:00,0.561777022644936
BAL,2026-01-05 18:02:11.343000+00:00,0.5613944018169176
BAL,2026-01-05 19:01:15.123000+00:00,0.5698463049053204
BAL,2026-01-05 20:01:28.320000+00:00,0.5685703031527843
BAL,2026-01-05 21:01:11.123000+00:00,0.5697800370127503
BAL,2026-01-05 22:03:32.156000+00:00,0.5691898808690639
BAL,2026-01-05 23:01:45.430000+00:00,0.5711189149553085
BAL,2026-01-06 00:01:11.100000+00:00,0.5726491780433317
BAL,2026-01-06 01:02:05.879000+00:00,0.5690580418876662
BAL,2026-01-06 02:02:09.237000+00:00,0.5680704918309187
BAL,2026-01-06 03:03:09.010000+00:00,0.5682126674168464
BAL,2026-01-06 04:04:14.428000+00:00,0.5673848086230274
BAL,2026-01-06 05:04:25.295000+00:00,0.568606011614778
BAL,2026-01-06 06:02:31.182000+00:00,0.5688046767087783
BAL,2026-01-06 07:01:52.687000+00:00,0.5645244322316361
BAL,2026-01-06 08:01:34.850000+00:00,0.5621450270181476
BAL,2026-01-06 09:00:54.936000+00:00,0.5631014574295305
BAL,2026-01-06 10:02:02.864000+00:00,0.5631383762830349
BAL,2026-01-06 11:03:14.414000+00:00,0.5593388514145564
BAL,2026-01-06 12:02:11.812000+00:00,0.5647028330299343
BAL,2026-01-06 13:00:31.873000+00:00,0.5658576627307691
BAL,2026-01-06 14:00:34.770000+00:00,0.5663696328305682
BAL,2026-01-06 15:00:41.941000+00:00,0.5705184502925358
BAL,2026-01-06 16:00:44.290000+00:00,0.5678991982709147
BAL,2026-01-06 17:00:04.568000+00:00,0.5616401915910112
BAL,2026-01-06 18:02:12.347000+00:00,0.5599452535190415
BAL,2026-01-06 19:01:21.878000+00:00,0.5588272951996668
BAL,2026-01-06 20:00:48.968000+00:00,0.5599572878873595
BAL,2026-01-06 21:02:30.995000+00:00,0.5590807648703977
BAL,2026-01-06 22:01:42.430000+00:00,0.5628521186442773
BAL,2026-01-06 23:04:06.787000+00:00,0.5620416023540908
HYPE,2026-01-04 00:02:08.178000+00:00,25.35485404830282
HYPE,2026-01-04 01:01:58.258000+00:00,25.24972296915325
HYPE,2026-01-04 02:01:30.046000+00:00,25.272195695763852
HYPE,2026-01-04 03:01:54.499000+00:00,25.098408015900603
HYPE,2026-01-04 04:00:21.025000+00:00,25.312054410382487
HYPE,2026-01-04 05:01:48.756000+00:00,25.22967700857125
HYPE,2026-01-04 06:01:21.967000+00:00,25.149329992690408
HYPE,2026-01-04 07:00:56.936000+00:00,25.113004866775004
HYPE,2026-01-04 08:01:18.854000+00:00,25.160974470835274
HYPE,2026-01-04 09:01:23.954000+00:00,24.99965392918752
HYPE,2026-01-04 10:01:04.465000+00:00,25.03862773270866
HYPE,2026-01-04 11:00:51.645000+00:00,25.273118360227127
HYPE,2026-01-04 12:01:27.880000+00:00,25.217239612053696
HYPE,2026-01-04 13:01:22.265000+00:00,25.141449588630273
HYPE,2026-01-04 14:01:37.267000+00:00,25.22599131239232
HYPE,2026-01-04 15:01:14.973000+00:00,25.771963751070427
HYPE,2026-01-04 16:01:42.945000+00:00,25.988738202495917
HYPE,2026-01-04 17:01:51.111000+00:00,26.223275563257506
HYPE,2026-01-04 18:01:55.043000+00:00,26.06653011401694
HYPE,2026-01-04 19:01:33.379000+00:00,25.872595461308116
HYPE,2026-01-04 20:01:45.839000+00:00,25.817094605082882
HYPE,2026-01-04 21:01:34.089000+00:00,26.243511575709658
HYPE,2026-01-04 22:00:26.896000+00:00,26.587136225252795
HYPE,2026-01-04 23:01:30.466000+00:00,26.38000102162583
HYPE,2026-01-05 00:01:49.115000+00:00,26.770551327576058
HYPE,2026-01-05 01:01:12.853000+00:00,26.772340383291255
HYPE,2026-01-05 02:01:44.247000+00:00,27.18098712937275
HYPE,2026-01-05 03:02:05.902000+00:00,26.518567534618445
HYPE,2026-01-05 04:01:21.334000+00:00,26.450589251210413
HYPE,2026-01-05 05:01:24.286000+00:00,26.5472710597122
HYPE,2026-01-05 06:01:03.686000+00:00,26.317390717002827
HYPE,2026-01-05 07:03:27.708000+00:00,26.333236254511878
HYPE,2026-01-05 08:03:18.024000+00:00,26.379533004045363
HYPE,2026-01-05 09:01:25.272000+00:00,26.44907493608986
HYPE,2026-01-05 10:01:21.978000+00:00,26.619352038194684
HYPE,2026-01-05 11:02:43.642000+00:00,26.150537967338384
HYPE,2026-01-05 12:01:38.891000+00:00,26.289858024630973
HYPE,2026-01-05 13:00:15.559000+00:00,26.121914325863436
HYPE,2026-01-05 14:02:31.244000+00:00,25.97195505682456
HYPE,2026-01-05 15:02:23.305000+00:00,26.141428198824993
HYPE,2026-01-05 16:01:58.507000+00:00,26.508135768563733
HYPE,2026-01-05 17:01:25.874000+00:00,26.46261631157855
HYPE,2026-01-05 18:00:54.043000+00:00,26.760107952324994
HYPE,2026-01-05 19:01:18.137000+00:00,27.094615852206736
HYPE,2026-01-05 20:01:13.786000+00:00,27.020147225263923
HYPE,2026-01-05 21:00:40.060000+00:00,26.884910663915587
HYPE,2026-01-05 22:01:49.156000+00:00,26.781864357287198
HYPE,2026-01-05 23:01:03.886000+00:00,26.842478145422376
HYPE,2026-01-06 00:04:12.232000+00:00,26.52177707804503
HYPE,2026-01-06 01:02:15.232000+00:00,26.4201325942689
HYPE,2026-01-06 02:01:42.156000+00:00,26.627200528131745
HYPE,2026-01-06 03:02:43.325000+00:00,26.299558315531076
HYPE,2026-01-06 04:03:25.012000+00:00,26.41423437753051
HYPE,2026-01-06 05:02:01.649000+00:00,26.658849094328797
HYPE,2026-01-06 06:00:49.484000+00:00,26.645503690105503
HYPE,2026-01-06 07:00:54.524000+00:00,26.991570585081522
HYPE,2026-01-06 08:01:33.801000+00:00,26.39096072161341
HYPE,2026-01-06 09:03:34.343000+00:00,26.58573630409811
HYPE,2026-01-06 10:01:56.330000+00:00,26.609171171288736
HYPE,2026-01-06 11:02:01.909000+00:00,26.54165385795271
HYPE,2026-01-06 12:03:52.948000+00:00,26.91475029808767
HYPE,2026-01-06 13:03:29.455000+00:00,27.189614346341767
HYPE,2026-01-06 14:01:16.173000+00:00,27.12777146364428
HYPE,2026-01-06 15:01:46.077000+00:00,27.0592299128497
HYPE,2026-01-06 16:02:05.792000+00:00,27.140912426512912
HYPE,2026-01-06 17:00:59.655000+00:00,26.985461728221065
HYPE,2026-01-06 18:03:45.895000+00:00,26.70738568473028
HYPE,2026-01-06 19:02:21.975000+00:00,26.8898290525353
HYPE,2026-01-06 20:01:14.126000+00:00,27.189207607346084
HYPE,2026-01-06 21:01:36.226000+00:00,27.428312604053858
HYPE,2026-01-06 22:01:40.910000+00:00,27.552712802053346
HYPE,2026-01-06 23:01:14.449000+00:00,27.45525733036271
MON,2026-01-04 00:01:48.890000+00:00,0.029422143715645475
MON,2026-01-04 01:02:01.591000+00:00,0.029476581690225656
MON,2026-01-04 02:00:18.703000+00:00,0.028943428567253918
MON,2026-01-04 03:01:33.480000+00:00,0.02899391750164977
MON,2026-01-04 04:01:37.868000+00:00,0.02896007001050548
MON,2026-01-04 05:01:37.118000+00:00,0.028855488244486433
MON,2026-01-04 06:00:23.534000+00:00,0.02856072264347528
MON,2026-01-04 07:01:29.500000+00:00,0.02808640711278672
MON,2026-01-04 08:01:43.480000+00:00,0.028496491829373815
MON,2026-01-04 09:01:24.137000+00:00,0.028483115142766965
MON,2026-01-04 10:00:59.278000+00:00,0.028387242935219267
MON,2026-01-04 11:00:52.393000+00:00,0.028139690755048796
MON,2026-01-04 12:01:19.432000+00:00,0.028284732304831292
MON,2026-01-04 13:01:44.781000+00:00,0.02822845112054456
MON,2026-01-04 14:02:06.213000+00:00,0.028309704478598437
MON,2026-01-04 15:01:52.419000+00:00,0.028632328719524605
MON,2026-01-04 16:01:19.490000+00:00,0.02927615417520974
MON,2026-01-04 17:00:59.456000+00:00,0.029229517168546475
MON,2026-01-04 18:01:32.644000+00:00,0.029249878275159392
MON,2026-01-04 19:01:42.520000+00:00,0.029313191325221456
MON,2026-01-04 20:01:40.523000+00:00,0.028829757745352395
MON,2026-01-04 21:01:10.433000+00:00,0.02928177484091089
MON,2026-01-04 22:01:40.959000+00:00,0.029086103536829354
MON,2026-01-04 23:01:41.744000+00:00,0.0288718785905912
MON,2026-01-05 00:01:36.449000+00:00,0.028764512578614294
MON,2026-01-05 01:01:29.106000+00:00,0.029022905930130544
MON,2026-01-05 02:01:31.781000+00:00,0.029463750020056412
MON,2026-01-05 03:01:40.809000+00:00,0.028635674616925164
MON,2026-01-05 04:01:22.245000+00:00,0.028323939947048776
MON,2026-01-05 05:01:31.566000+00:00,0.02813179904087407
MON,2026-01-05 06:01:35.074000+00:00,0.027804499138548745
MON,2026-01-05 07:00:10.793000+00:00,0.02766258556699386
MON,2026-01-05 08:04:45.073000+00:00,0.02808244186171884
MON,2026-01-05 09:01:06.496000+00:00,0.027845916713572044
MON,2026-01-05 10:00:20.345000+00:00,0.02801630769556609
MON,2026-01-05 11:03:00.175000+00:00,0.02786458301114346
MON,2026-01-05 12:02:43.874000+00:00,0.027953775465638524
MON,2026-01-05 13:00:15.680000+00:00,0.028191430641621867
MON,2026-01-05 14:00:20.374000+00:00,0.027952772792249097
MON,2026-01-05 15:03:32.173000+00:00,0.028195864351360542
MON,2026-01-05 16:01:15.773000+00:00,0.028913295654288823
MON,2026-01-05 17:01:20.229000+00:00,0.028267757758905575
MON,2026-01-05 18:00:54.108000+00:00,0.028540979297665536
MON,2026-01-05 19:01:18.245000+00:00,0.028686057629314594
MON,2026-01-05 20:01:23.886000+00:00,0.028087550611472185
MON,2026-01-05 21:03:11.248000+00:00,0.028016429885364996
MON,2026-01-05 22:01:38.384000+00:00,0.0279389905509584
MON,2026-01-05 23:01:44.275000+00:00,0.028391061070456806
MON,2026-01-06 00:01:19.910000+00:00,0.028253171093950806
MON,2026-01-06 01:01:24.034000+00:00,0.028204233334446875
MON,2026-01-06 02:01:43.512000+00:00,0.027781956908210042
MON,2026-01-06 03:02:09.042000+00:00,0.02737638457261129
MON,2026-01-06 04:02:43.999000+00:00,0.02791777988258529
MON,2026-01-06 05:02:13.079000+00:00,0.028202368439656962
MON,2026-01-06 06:00:38.947000+00:00,0.02778551660211388
MON,2026-01-06 07:02:14.016000+00:00,0.028104518865241873
MON,2026-01-06 08:03:24.741000+00:00,0.02763262762244173
MON,2026-01-06 09:04:26.306000+00:00,0.02785284901368439
MON,2026-01-06 10:01:41.296000+00:00,0.028189356174059994
MON,2026-01-06 11:02:06.213000+00:00,0.028900117233087694
MON,2026-01-06 12:01:31.825000+00:00,0.029301445035177735
MON,2026-01-06 13:03:41.758000+00:00,0.02911339245109169
MON,2026-01-06 14:01:31.178000+00:00,0.029378654655603142
MON,2026-01-06 15:01:52.826000+00:00,0.029055585642875588
MON,2026-01-06 16:02:45.726000+00:00,0.02957087454241977
MON,2026-01-06 17:04:28.418000+00:00,0.02929690015669105
MON,2026-01-06 18:04:49.026000+00:00,0.027598072369690824
MON,2026-01-06 19:01:54.923000+00:00,0.027810928662954967
MON,2026-01-06 20:01:15.094000+00:00,0.027333348772727247
MON,2026-01-06 21:00:52.132000+00:00,0.02870521682066586
MON,2026-01-06 22:01:40.625000+00:00,0.028810064778950744
MON,2026-01-06 23:01:50.874000+00:00,0.028999324851007847
WLD,2026-01-04 00:00:37.379000+00:00,0.5839837761711024
WLD,2026-01-04 01:00:38.210000+00:00,0.5852800832692131
WLD,2026-01-04 02:00:35.446000+00:00,0.5832324724169126
WLD,2026-01-04 03:00:32.515000+00:00,0.5853632487657012
WLD,2026-01-04 04:00:34.762000+00:00,0.5910269566452178
WLD,2026-01-04 05:01:19.287000+00:00,0.5888961974832541
WLD,2026-01-04 06:01:55.024000+00:00,0.5920397707240156
WLD,2026-01-04 07:01:45.295000+00:00,0.589397187338714
WLD,2026-01-04 08:01:45.459000+00:00,0.599707174481296
WLD,2026-01-04 09:01:35.337000+00:00,0.5894083131303012
WLD,2026-01-04 10:01:28.358000+00:00,0.5900266333254484
WLD,2026-01-04 11:01:14.855000+00:00,0.588788037980692
WLD,2026-01-04 12:01:23.684000+00:00,0.5896703747116144
WLD,2026-01-04 13:01:52.763000+00:00,0.5932736406164496
WLD,2026-01-04 14:01:25.197000+00:00,0.5959518413471872
WLD,2026-01-04 15:00:25.832000+00:00,0.5983054901341868
WLD,2026-01-04 16:01:34.070000+00:00,0.6017795362114066
WLD,2026-01-04 17:00:56.490000+00:00,0.6084814225552844
WLD,2026-01-04 18:01:17.457000+00:00,0.6076240627001301
WLD,2026-01-04 19:02:12.014000+00:00,0.6007887050616233
WLD,2026-01-04 20:02:09.857000+00:00,0.5937648809871008
WLD,2026-01-04 21:01:23.300000+00:00,0.5979036658607034
WLD,2026-01-04 22:01:34.664000+00:00,0.5956751136754874
WLD,2026-01-04 23:01:23.284000+00:00,0.5974305601294522
WLD,2026-01-05 00:00:05.312000+00:00,0.5994799926906398
WLD,2026-01-05 01:01:33.716000+00:00,0.6000429778684903
WLD,2026-01-05 02:01:27.488000+00:00,0.6082212544006758
WLD,2026-01-05 03:00:17.181000+00:00,0.607073082476895
WLD,2026-01-05 04:00:18.786000+00:00,0.6023072297123477
WLD,2026-01-05 05:00:18.843000+00:00,0.5916724590562976
WLD,2026-01-05 06:03:22.790000+00:00,0.5925615853926798
WLD,2026-01-05 07:01:30.486000+00:00,0.5943173467786651
WLD,2026-01-05 08:03:23.006000+00:00,0.5997958294073767
WLD,2026-01-05 09:01:33.542000+00:00,0.5960299306674829
WLD,2026-01-05 10:01:23.700000+00:00,0.5931307481316034
WLD,2026-01-05 11:02:10.807000+00:00,0.5918490703249618
WLD,2026-01-05 12:01:11.518000+00:00,0.5921029599111775
WLD,2026-01-05 13:04:18.456000+00:00,0.5936242844136506
WLD,2026-01-05 14:01:11.498000+00:00,0.5919582690098336
